Credit Score,City,Credit Balance,Checking Account Number,PIN,Zip,Checking Balance,Last Name,Address,First Name,Credit Limit,Savings Balance,Phone Number,ID,State,Savings Account Number,Date of Birth,Credit Account Number
459,El Paso,108.19,1000523,2510,79999,2087.87,Davis,101 Random Rd.,Tiffany,600,4559.15,(915) 123-4567,523,TX,2000523,7/9/52,3000523
581,El Paso,172.28,1000666,2619,79999,2046.98,Hall,101 Random Rd.,Lori,4300,17920.45,(915) 123-4567,666,TX,2000666,5/29/49,3000666
782,El Paso,1668.75,1000927,3122,79999,2031.51,Grant,101 Random Rd.,Mary,13900,3100.25,(915) 123-4567,927,TX,2000927,2/16/45,3000927
533,El Paso,120.46,1000200,3186,79999,1912.08,Miller,101 Random Rd.,Sharon,600,5030.14,(915) 123-4567,200,TX,2000200,7/29/75,3000200
697,El Paso,1525.45,1000810,3122,79999,2219.6,Johnson,101 Random Rd.,Melissa,6100,12467.34,(915) 123-4567,810,TX,2000810,6/5/73,3000810
775,El Paso,1740.68,1000384,9325,79999,2175.54,Jenkins,101 Random Rd.,Alicia,11600,24860.66,(915) 123-4567,384,TX,2000384,1/18/46,3000384
815,El Paso,6804.52,1000070,4614,79968,1898.14,OteroMontanez,500 W. University Ave.,Angel,24300,3945.93,(915) 747-5000,70,TX,2000070,5/7/00,3000070
752,El Paso,0.75,1000174,3694,79999,1634.93,Harrington,101 Random Rd.,Samuel,11300,8124.3,(915) 123-4567,174,TX,2000174,2/15/73,3000174
828,El Paso,4995.82,1000101,3333,79999,1858.08,Harrison,101 Random Rd.,Erica,18500,24373.73,(915) 123-4567,101,TX,2000101,1/30/63,3000101
561,Anaheim,13.72,1000015,5391,92802,2031.34,Pan,1313 Disneyland Dr.,Peter,100,22404.62,(714) 781-4636,15,CA,2000015,5/2/50,3000015
764,El Paso,1800.66,1000612,4966,79999,2034.74,Mcclure,101 Random Rd.,Andrew,9000,21789.98,(915) 123-4567,612,TX,2000612,3/30/73,3000612
780,El Paso,3120.17,1000414,9310,79999,2176.59,Collins,101 Random Rd.,Philip,15600,4867.82,(915) 123-4567,414,TX,2000414,11/21/20,3000414
634,El Paso,702.47,1000880,4792,79999,2226.24,Wallace,101 Random Rd.,Brett,3900,3755.45,(915) 123-4567,880,TX,2000880,12/11/86,3000880
848,Anaheim,2700.91,1000032,5533,92802,1901.5,Disney,1313 Disneyland Dr.,Quasimodo,22500,998.71,(714) 781-4636,32,CA,2000032,9/19/80,3000032
420,El Paso,51.35,1000821,1857,79999,2277.05,Green,101 Random Rd.,Chad,300,20442.83,(915) 123-4567,821,TX,2000821,12/10/88,3000821
746,El Paso,3024.25,1000706,6363,79999,1530.13,Sanders,101 Random Rd.,Thomas,12600,556.29,(915) 123-4567,706,TX,2000706,3/24/04,3000706
663,El Paso,899.73,1000823,4191,79999,1880.9,Fritz,101 Random Rd.,Joseph,3100,20987.99,(915) 123-4567,823,TX,2000823,8/31/74,3000823
544,El Paso,39.92,1000663,7892,79999,1511.49,Dunn,101 Random Rd.,Scott,300,8549.47,(915) 123-4567,663,TX,2000663,5/1/56,3000663
796,El Paso,2046.22,1000597,6849,79999,2194.53,Anderson,101 Random Rd.,Sarah,9300,7285.1,(915) 123-4567,597,TX,2000597,5/2/91,3000597
421,El Paso,6.49,1000103,8797,79999,1606.76,Preston,101 Random Rd.,Robert,200,13751.42,(915) 123-4567,103,TX,2000103,11/23/12,3000103
693,El Paso,130.56,1001032,6333,79999,1534.88,English,101 Random Rd.,Angela,6500,17249.85,(915) 123-4567,1032,TX,2001032,1/29/28,3001032
717,El Paso,1566.65,1000069,9269,79968,1797.76,Ortiz,500 W. University Ave.,Miguel,5800,2038.53,(915) 747-5000,69,TX,2000069,9/16/64,3000069
793,El Paso,280.23,1000326,7383,79999,1850.9,Hardy,101 Random Rd.,Bryan,14000,17114.87,(915) 123-4567,326,TX,2000326,6/15/02,3000326
342,El Paso,104.68,1000037,2418,79968,2483.03,Mejia,500 W. University Ave.,Daniel,400,15657.53,(915) 747-5000,37,TX,2000037,11/6/00,3000037
679,El Paso,1320.86,1000189,8249,79999,2030.99,Vazquez,101 Random Rd.,Eric,6000,19761.53,(915) 123-4567,189,TX,2000189,12/1/37,3000189
644,El Paso,484.87,1000270,3476,79999,1509.24,Allen,101 Random Rd.,Susan,2200,588.23,(915) 123-4567,270,TX,2000270,12/21/33,3000270
373,El Paso,96.02,1000062,7622,79968,2010.94,Martinez,500 W. University Ave.,Pablo,600,1032.37,(915) 747-5000,62,TX,2000062,7/30/37,3000062
592,El Paso,462.8,1000858,2517,79999,2053.83,Davis,101 Random Rd.,Karl,3300,7061.41,(915) 123-4567,858,TX,2000858,11/24/99,3000858
320,El Paso,54.42,1000396,3525,79999,2410.45,Thompson,101 Random Rd.,Krystal,200,9933.7,(915) 123-4567,396,TX,2000396,12/18/35,3000396
310,El Paso,48.51,1000337,6965,79999,2172.61,Armstrong,101 Random Rd.,Emma,600,8057.9,(915) 123-4567,337,TX,2000337,3/4/70,3000337
780,El Paso,3020.25,1000655,5931,79999,1693.77,Martinez,101 Random Rd.,Kimberly,15100,24807.11,(915) 123-4567,655,TX,2000655,6/28/06,3000655
844,El Paso,920.63,1000203,7386,79999,2108.28,Lozano,101 Random Rd.,Mark,18400,6944.49,(915) 123-4567,203,TX,2000203,11/26/35,3000203
372,El Paso,4.01,1000710,2762,79999,1996.79,Mason,101 Random Rd.,Miranda,100,10024.83,(915) 123-4567,710,TX,2000710,6/16/16,3000710
494,El Paso,45.74,1000596,3850,79999,2075.83,Robbins,101 Random Rd.,Heather,500,17487.21,(915) 123-4567,596,TX,2000596,7/16/67,3000596
642,El Paso,384.24,1000654,3185,79999,2116.66,Swanson,101 Random Rd.,Gina,2400,836.65,(915) 123-4567,654,TX,2000654,1/9/80,3000654
551,El Paso,23.59,1000106,9686,79999,2441.42,Sanchez,101 Random Rd.,Michael,100,11343.88,(915) 123-4567,106,TX,2000106,11/5/04,3000106
778,El Paso,2808.6,1000993,5147,79999,1634.8,Kennedy,101 Random Rd.,Robert,10400,1928.16,(915) 123-4567,993,TX,2000993,10/27/58,3000993
622,El Paso,945.29,1000629,2470,79999,2351.5,Sanchez,101 Random Rd.,Colleen,4500,8126.77,(915) 123-4567,629,TX,2000629,6/29/58,3000629
804,El Paso,0.42,1000146,2960,79999,2278.77,Vasquez,101 Random Rd.,Rachel,23200,8421.93,(915) 123-4567,146,TX,2000146,1/7/58,3000146
604,El Paso,144.96,1000669,7346,79999,1730.11,Jackson,101 Random Rd.,Nicholas,1600,5377.81,(915) 123-4567,669,TX,2000669,5/18/92,3000669
818,El Paso,2450.91,1000922,8549,79999,2060.96,Park,101 Random Rd.,Dana,24500,17483.75,(915) 123-4567,922,TX,2000922,1/17/64,3000922
721,El Paso,455.16,1000454,8722,79999,2100.98,Morgan,101 Random Rd.,Kayla,6500,15429.86,(915) 123-4567,454,TX,2000454,3/9/19,3000454
656,El Paso,1176.09,1000061,2400,79968,2172.47,Martinez,500 W. University Ave.,Bryan,4200,19320.82,(915) 747-5000,61,TX,2000061,2/16/97,3000061
464,El Paso,108.87,1000699,1482,79999,2472.43,Young,101 Random Rd.,Julia,400,7706.41,(915) 123-4567,699,TX,2000699,1/28/43,3000699
301,El Paso,34.77,1000221,3423,79999,1671.83,Lee,101 Random Rd.,Mark,200,13185.37,(915) 123-4567,221,TX,2000221,4/28/78,3000221
678,Anaheim,140.3,1000007,8343,92802,1916.02,Disney,1313 Disneyland Dr.,Dale,7000,23500.03,(714) 781-4636,7,CA,2000007,10/10/57,3000007
450,El Paso,84.68,1000568,2594,79999,1995.76,Edwards,101 Random Rd.,Martin,400,15617.35,(915) 123-4567,568,TX,2000568,9/23/35,3000568
531,Anaheim,84.2,1000031,1235,92802,1572.14,Eric,1313 Disneyland Dr.,Prince,400,20882.54,(714) 781-4636,31,CA,2000031,1/15/53,3000031
455,El Paso,11.68,1000611,4462,79999,2088.48,Gibbs,101 Random Rd.,Darren,100,6474.89,(915) 123-4567,611,TX,2000611,3/11/38,3000611
844,El Paso,6399.21,1000426,6606,79999,1511.19,May,101 Random Rd.,Tiffany,23700,5772.38,(915) 123-4567,426,TX,2000426,4/14/44,3000426
454,El Paso,60.82,1000697,6615,79999,1931.77,Hill,101 Random Rd.,Perry,600,22277.29,(915) 123-4567,697,TX,2000697,9/9/14,3000697
781,El Paso,735.24,1001034,5903,79999,1854.28,Maxwell,101 Random Rd.,Brooke,14700,17787.4,(915) 123-4567,1034,TX,2001034,11/28/33,3001034
603,El Paso,360.05,1000952,1337,79999,2489.13,Jones,101 Random Rd.,Darrell,3600,9576.33,(915) 123-4567,952,TX,2000952,11/17/99,3000952
539,El Paso,6.35,1000779,3745,79999,1856.77,Mcdaniel,101 Random Rd.,Hayden,100,1722.31,(915) 123-4567,779,TX,2000779,6/28/43,3000779
651,El Paso,195.42,1000791,9671,79999,1972.35,Kelly,101 Random Rd.,Alyssa,1300,17529.17,(915) 123-4567,791,TX,2000791,3/20/13,3000791
547,El Paso,36.3,1000798,1334,79999,1550.9,Obrien,101 Random Rd.,Stephanie,300,5378.98,(915) 123-4567,798,TX,2000798,3/25/44,3000798
791,El Paso,1725.32,1000459,9468,79999,2217.8,Skinner,101 Random Rd.,Jason,11500,5735.42,(915) 123-4567,459,TX,2000459,10/26/36,3000459
798,El Paso,1326.28,1000153,6411,79999,1939.35,Harris,101 Random Rd.,Stephanie,10200,7960.61,(915) 123-4567,153,TX,2000153,8/18/50,3000153
398,El Paso,84.35,1000657,5103,79999,2388.74,Gardner,101 Random Rd.,Teresa,600,7992.24,(915) 123-4567,657,TX,2000657,6/14/95,3000657
327,El Paso,15.79,1000973,7465,79999,2187.98,Hansen,101 Random Rd.,John,100,17484.24,(915) 123-4567,973,TX,2000973,5/21/88,3000973
471,El Paso,55.47,1000509,8281,79999,1759.88,Jackson,101 Random Rd.,Edward,500,22449.71,(915) 123-4567,509,TX,2000509,3/15/77,3000509
571,El Paso,72.43,1000797,9776,79999,2169.84,Sanders,101 Random Rd.,Micheal,300,12120.62,(915) 123-4567,797,TX,2000797,6/10/18,3000797
303,El Paso,48.71,1000444,9435,79999,1502.65,Smith,101 Random Rd.,Brandon,300,10147.79,(915) 123-4567,444,TX,2000444,5/16/02,3000444
383,El Paso,42.16,1000147,7552,79999,1666.23,Evans,101 Random Rd.,Ashley,300,15447.01,(915) 123-4567,147,TX,2000147,4/13/92,3000147
841,El Paso,4727.71,1001038,5102,79999,1793.32,Sawyer,101 Random Rd.,Kendra,16300,777.31,(915) 123-4567,1038,TX,2001038,5/29/18,3001038
779,El Paso,0.28,1000465,3952,79999,2033.4,Wood,101 Random Rd.,George,9100,3990.43,(915) 123-4567,465,TX,2000465,9/4/48,3000465
693,El Paso,365.98,1000073,2804,79968,2414.24,Pedroza,500 W. University Ave.,Daniel,7300,7507.1,(915) 747-5000,73,TX,2000073,12/29/91,3000073
643,El Paso,686.72,1000403,5364,79999,1993.98,Cross,101 Random Rd.,Allison,4900,10467.49,(915) 123-4567,403,TX,2000403,5/20/91,3000403
377,El Paso,12.93,1000690,7515,79999,2337.92,Ellis,101 Random Rd.,Christine,100,19850.29,(915) 123-4567,690,TX,2000690,10/18/19,3000690
383,El Paso,95.08,1000653,2351,79999,2084.49,Phillips,101 Random Rd.,Loretta,500,8774.01,(915) 123-4567,653,TX,2000653,2/5/48,3000653
828,El Paso,2412.95,1000782,8287,79999,1821,Paul,101 Random Rd.,Richard,20100,1635.47,(915) 123-4567,782,TX,2000782,1/29/52,3000782
345,Anaheim,48.73,1000006,4655,92802,1501.78,Disney,1313 Disneyland Dr.,Chip,400,10799.56,(714) 781-4636,6,CA,2000006,3/22/19,3000006
365,El Paso,48.96,1000457,7635,79999,1738.61,Chaney,101 Random Rd.,Philip,600,16444.87,(915) 123-4567,457,TX,2000457,11/1/98,3000457
811,El Paso,848.89,1000582,7756,79999,2016.33,Brown,101 Random Rd.,Phillip,21200,12633.11,(915) 123-4567,582,TX,2000582,2/24/65,3000582
472,El Paso,85.48,1000615,4935,79999,1801.35,Smith,101 Random Rd.,Jerry,500,14513.92,(915) 123-4567,615,TX,2000615,9/13/55,3000615
314,El Paso,66.74,1001029,2371,79999,1748.04,Carson,101 Random Rd.,Vanessa,600,19432.79,(915) 123-4567,1029,TX,2001029,8/24/41,3001029
449,El Paso,39.63,1000379,8302,79999,1629.07,Arnold,101 Random Rd.,Shane,300,3705.54,(915) 123-4567,379,TX,2000379,2/24/77,3000379
712,El Paso,1349.6,1000924,5500,79999,1919.12,Burch,101 Random Rd.,Erica,7100,3685.66,(915) 123-4567,924,TX,2000924,8/29/89,3000924
410,El Paso,24.8,1000631,2809,79999,2089.6,Smith,101 Random Rd.,Kayla,600,23368.28,(915) 123-4567,631,TX,2000631,8/7/80,3000631
657,El Paso,143.98,1000650,7928,79999,1840.66,Reyes,101 Random Rd.,Elizabeth,1100,13686.25,(915) 123-4567,650,TX,2000650,6/28/20,3000650
722,El Paso,372.23,1000201,9302,79999,2405.24,Parks,101 Random Rd.,Andrew,6200,8562.03,(915) 123-4567,201,TX,2000201,2/1/88,3000201
306,El Paso,15.9,1000720,6754,79999,1951.69,Hays,101 Random Rd.,Carmen,300,24828.99,(915) 123-4567,720,TX,2000720,1/21/48,3000720
380,El Paso,6.85,1000172,1457,79999,2368.14,Henderson,101 Random Rd.,Jill,600,12177.07,(915) 123-4567,172,TX,2000172,8/17/99,3000172
531,El Paso,38.1,1000913,1456,79999,2033.84,Johnson,101 Random Rd.,Amanda,200,6224.11,(915) 123-4567,913,TX,2000913,12/19/94,3000913
670,El Paso,1800.67,1000735,7862,79999,2478.45,Roberts,101 Random Rd.,Kimberly,6000,24555.18,(915) 123-4567,735,TX,2000735,3/29/94,3000735
484,El Paso,145.82,1000466,5369,79999,2190.58,Raymond,101 Random Rd.,Christopher,500,24671.54,(915) 123-4567,466,TX,2000466,3/14/16,3000466
386,El Paso,30.82,1000571,3590,79999,1639.64,Leblanc,101 Random Rd.,Robert,500,8539.7,(915) 123-4567,571,TX,2000571,1/26/22,3000571
634,El Paso,598.86,1000065,8707,79968,1953.51,Morris,500 W. University Ave.,Eric,2300,3051.59,(915) 747-5000,65,TX,2000065,9/17/05,3000065
666,El Paso,26.21,1001030,7327,79999,1904.72,Phillips,101 Random Rd.,Wendy,2600,5804.84,(915) 123-4567,1030,TX,2001030,4/12/51,3001030
772,El Paso,3080.94,1000462,2444,79999,2018.85,Fox,101 Random Rd.,Alexandra,14000,1318.64,(915) 123-4567,462,TX,2000462,6/22/54,3000462
389,El Paso,132.83,1000204,1733,79999,1857.71,Cohen,101 Random Rd.,Molly,600,6070.58,(915) 123-4567,204,TX,2000204,3/31/72,3000204
312,El Paso,2.2,1000624,8745,79999,1894.3,Carson,101 Random Rd.,Anthony,100,3819.86,(915) 123-4567,624,TX,2000624,9/14/31,3000624
825,El Paso,0.44,1000648,7829,79999,1696.72,Knight,101 Random Rd.,Joanna,16400,769.29,(915) 123-4567,648,TX,2000648,2/6/87,3000648
426,El Paso,65.93,1000155,6807,79999,1746.05,Harris,101 Random Rd.,Dylan,500,20934.94,(915) 123-4567,155,TX,2000155,4/24/84,3000155
439,El Paso,120.47,1000335,3439,79999,1640.85,Garcia,101 Random Rd.,Kimberly,400,24196.29,(915) 123-4567,335,TX,2000335,11/16/58,3000335
755,El Paso,546.26,1000442,9996,79999,2372.96,Carr,101 Random Rd.,Gregory,9100,5206.14,(915) 123-4567,442,TX,2000442,7/27/42,3000442
482,El Paso,36.12,1000919,3345,79999,2419.89,Villanueva,101 Random Rd.,Donald,200,12247.32,(915) 123-4567,919,TX,2000919,10/14/42,3000919
790,El Paso,1161.09,1000520,6145,79999,1584.57,Morton,101 Random Rd.,Michael,12900,19697.35,(915) 123-4567,520,TX,2000520,6/2/72,3000520
729,El Paso,1650.16,1000972,9704,79999,2081.39,Dixon,101 Random Rd.,Terrence,6600,4424.86,(915) 123-4567,972,TX,2000972,7/29/82,3000972
633,El Paso,28.76,1000694,7994,79999,2071.36,Dodson,101 Random Rd.,Christina,2800,21246.8,(915) 123-4567,694,TX,2000694,5/20/30,3000694
746,El Paso,1534.29,1000842,5237,79999,2471.97,Tran,101 Random Rd.,Kevin,11800,22684.83,(915) 123-4567,842,TX,2000842,6/21/60,3000842
514,El Paso,22.38,1000731,9747,79999,1999.27,Weaver,101 Random Rd.,Allison,200,19778.52,(915) 123-4567,731,TX,2000731,12/17/91,3000731
578,El Paso,76.12,1000855,3716,79999,1687.35,Gilbert,101 Random Rd.,George,400,19705.61,(915) 123-4567,855,TX,2000855,1/23/47,3000855
486,El Paso,69.45,1000965,4929,79999,2424.48,Anderson,101 Random Rd.,Mary,300,17544.77,(915) 123-4567,965,TX,2000965,1/10/37,3000965
615,El Paso,160.8,1000875,5669,79999,1851.18,Dunn,101 Random Rd.,Carolyn,1000,19307.64,(915) 123-4567,875,TX,2000875,8/6/66,3000875
727,Anaheim,754.58,1000022,1292,92802,1736.47,DeVil,1313 Disneyland Dr.,Cruella,5800,18906.44,(714) 781-4636,22,CA,2000022,1/23/50,3000022
464,El Paso,84.78,1000362,1186,79999,1739.18,Swanson,101 Random Rd.,Kevin,600,10411.54,(915) 123-4567,362,TX,2000362,9/3/52,3000362
376,El Paso,25.93,1000256,6720,79999,2128.08,Humphrey,101 Random Rd.,Susan,500,2185.17,(915) 123-4567,256,TX,2000256,6/14/98,3000256
633,El Paso,429.08,1000402,7812,79999,2240.95,Wilcox,101 Random Rd.,Ashley,3900,6242.98,(915) 123-4567,402,TX,2000402,10/4/91,3000402
461,El Paso,25.58,1000314,2772,79999,1801.71,Gaines,101 Random Rd.,Lisa,100,19709.16,(915) 123-4567,314,TX,2000314,8/21/33,3000314
735,El Paso,1235.2,1000047,9549,79968,2443.2,Delgado,500 W. University Ave.,Alberto,6500,10192.29,(915) 747-5000,47,TX,2000047,1/23/52,3000047
467,El Paso,105.25,1000766,1619,79999,1963.63,Sullivan,101 Random Rd.,Richard,500,12948.14,(915) 123-4567,766,TX,2000766,9/8/44,3000766
702,El Paso,1224.59,1000894,6168,79999,1683.12,Hawkins,101 Random Rd.,Justin,7200,18798.89,(915) 123-4567,894,TX,2000894,12/18/85,3000894
690,El Paso,858.14,1000431,4239,79999,1938.94,Gray,101 Random Rd.,Becky,6600,24432.46,(915) 123-4567,431,TX,2000431,9/23/71,3000431
721,El Paso,57.27,1001037,3187,79999,1605.16,Baker,101 Random Rd.,Amanda,5700,5006.55,(915) 123-4567,1037,TX,2001037,10/24/69,3001037
706,El Paso,804.78,1000860,7499,79999,2498.96,Harmon,101 Random Rd.,Paul,6700,9222.8,(915) 123-4567,860,TX,2000860,10/19/51,3000860
322,El Paso,12.98,1000507,9820,79999,1855.47,Miranda,101 Random Rd.,Michaela,400,24066.72,(915) 123-4567,507,TX,2000507,10/26/02,3000507
699,El Paso,1998.36,1000881,3171,79999,2194.88,Alvarado,101 Random Rd.,Tyrone,7400,9573.93,(915) 123-4567,881,TX,2000881,8/13/79,3000881
541,El Paso,132.01,1000715,6412,79999,2394.04,Banks,101 Random Rd.,Joshua,600,19870.4,(915) 123-4567,715,TX,2000715,6/14/10,3000715
483,El Paso,34.87,1000929,2596,79999,2449.97,Schneider,101 Random Rd.,Jennifer,200,6776.85,(915) 123-4567,929,TX,2000929,8/15/50,3000929
847,El Paso,191.47,1000492,1472,79999,1528.64,Robinson,101 Random Rd.,Michael,19100,4362.86,(915) 123-4567,492,TX,2000492,6/1/32,3000492
756,El Paso,3875.27,1000885,6356,79999,2245.34,Herring,101 Random Rd.,Kelly,15500,3500.72,(915) 123-4567,885,TX,2000885,10/9/95,3000885
465,El Paso,5.77,1000607,3386,79999,2111.93,Robles,101 Random Rd.,Linda,500,3857.08,(915) 123-4567,607,TX,2000607,1/14/69,3000607
619,El Paso,725.04,1000290,1652,79999,2428.65,Hoover,101 Random Rd.,Kristy,2900,14091.17,(915) 123-4567,290,TX,2000290,7/23/20,3000290
670,El Paso,0.97,1000890,9182,79999,2480.43,Coleman,101 Random Rd.,Lauren,5900,20959.79,(915) 123-4567,890,TX,2000890,3/21/00,3000890
721,El Paso,1825.79,1000420,8621,79999,1902.61,Hunter,101 Random Rd.,Anthony,7300,19506.68,(915) 123-4567,420,TX,2000420,9/6/04,3000420
345,El Paso,18.83,1000449,3726,79999,1712.27,Baker,101 Random Rd.,Gerald,600,12285.5,(915) 123-4567,449,TX,2000449,12/12/47,3000449
767,El Paso,1598.82,1000135,3587,79999,2295.15,Weiss,101 Random Rd.,Jeffrey,9400,23400.59,(915) 123-4567,135,TX,2000135,2/25/77,3000135
645,El Paso,153.23,1000896,5110,79999,1968.17,Love,101 Random Rd.,Barbara,900,17521.29,(915) 123-4567,896,TX,2000896,8/17/46,3000896
430,El Paso,66.79,1000445,6771,79999,1593.31,Wilkins,101 Random Rd.,Ryan,600,15964.59,(915) 123-4567,445,TX,2000445,3/12/93,3000445
322,El Paso,90.13,1000619,8482,79999,2465.05,Long,101 Random Rd.,Amber,300,5093.93,(915) 123-4567,619,TX,2000619,7/15/41,3000619
777,El Paso,2675.41,1000959,6929,79999,1997.91,Walker,101 Random Rd.,Miranda,10700,23720.33,(915) 123-4567,959,TX,2000959,7/28/74,3000959
300,El Paso,174.94,1000360,9596,79999,1811.57,Brooks,101 Random Rd.,Antonio,600,14300.19,(915) 123-4567,360,TX,2000360,11/30/62,3000360
643,El Paso,224.74,1000721,2107,79999,2378.65,Haley,101 Random Rd.,Jorge,1400,3098.09,(915) 123-4567,721,TX,2000721,11/2/44,3000721
447,El Paso,52.12,1000311,8264,79999,2243.43,Maxwell,101 Random Rd.,Gregory,400,17217.44,(915) 123-4567,311,TX,2000311,5/27/72,3000311
656,El Paso,63.26,1000813,9622,79999,2346.61,Daniel,101 Random Rd.,Brandi,700,564.77,(915) 123-4567,813,TX,2000813,1/4/71,3000813
643,El Paso,38.67,1000549,4277,79999,2357.1,Sullivan,101 Random Rd.,Ryan,1900,24399.37,(915) 123-4567,549,TX,2000549,5/2/91,3000549
373,El Paso,114.24,1000300,8341,79999,1538.45,Macias,101 Random Rd.,Theresa,600,12943.57,(915) 123-4567,300,TX,2000300,1/7/10,3000300
422,El Paso,4.66,1000762,4362,79999,2272.22,Foster,101 Random Rd.,Jeremy,200,22203.17,(915) 123-4567,762,TX,2000762,2/2/11,3000762
656,El Paso,464.29,1000790,9509,79999,1620.98,Johnson,101 Random Rd.,Timothy,1600,5126.42,(915) 123-4567,790,TX,2000790,5/2/95,3000790
532,El Paso,60.66,1000660,7559,79999,2488.37,Hartman,101 Random Rd.,Steven,300,10514.94,(915) 123-4567,660,TX,2000660,7/21/28,3000660
384,El Paso,55.42,1000975,7625,79999,1507.07,Ramirez,101 Random Rd.,Donald,500,20080.67,(915) 123-4567,975,TX,2000975,1/2/84,3000975
456,El Paso,14.59,1000513,5667,79999,2195.48,Mills,101 Random Rd.,Jennifer,200,13891.4,(915) 123-4567,513,TX,2000513,3/10/91,3000513
625,El Paso,135.11,1000184,4543,79999,1847.28,White,101 Random Rd.,Michael,900,9333.58,(915) 123-4567,184,TX,2000184,8/10/46,3000184
557,El Paso,21.36,1000635,6295,79999,2099.48,Bailey,101 Random Rd.,Scott,100,4851.2,(915) 123-4567,635,TX,2000635,2/25/11,3000635
609,El Paso,1008.93,1000964,9929,79999,2227.42,Simmons,101 Random Rd.,James,4200,5495.37,(915) 123-4567,964,TX,2000964,4/4/14,3000964
357,El Paso,60.2,1000883,1478,79999,2344.32,Washington,101 Random Rd.,Mark,200,8868.37,(915) 123-4567,883,TX,2000883,6/24/72,3000883
783,El Paso,735.41,1000991,9926,79999,1983.86,Salas,101 Random Rd.,Paul,14700,2107.29,(915) 123-4567,991,TX,2000991,3/19/12,3000991
382,El Paso,4.4,1000740,3495,79999,1706.25,Salazar,101 Random Rd.,Henry,400,17036.87,(915) 123-4567,740,TX,2000740,5/16/17,3000740
455,El Paso,10.32,1000364,2870,79999,1740.23,Murphy,101 Random Rd.,Peggy,100,23787.09,(915) 123-4567,364,TX,2000364,2/12/93,3000364
555,El Paso,48.69,1000211,8430,79999,1658.85,Lewis,101 Random Rd.,Sheila,600,14013.61,(915) 123-4567,211,TX,2000211,3/19/32,3000211
613,El Paso,1170.25,1000245,9647,79999,2375.62,Marquez,101 Random Rd.,Jeffrey,3900,23746.09,(915) 123-4567,245,TX,2000245,12/27/99,3000245
577,El Paso,115.18,1000613,4112,79999,2124.36,King,101 Random Rd.,Michael,500,13711.57,(915) 123-4567,613,TX,2000613,8/20/30,3000613
809,El Paso,0.81,1000086,6479,79968,2460.63,Woods,500 W. University Ave.,Courtney,24200,9864.59,(915) 747-5000,86,TX,2000086,1/9/14,3000086
769,El Paso,918.96,1000999,7600,79999,2100.81,Livingston,101 Random Rd.,Lori,10200,6390.67,(915) 123-4567,999,TX,2000999,6/23/91,3000999
350,El Paso,125.59,1000542,7634,79999,2413.66,Vang,101 Random Rd.,Amanda,500,18357.7,(915) 123-4567,542,TX,2000542,9/6/78,3000542
377,El Paso,104.27,1000997,4527,79999,2465.61,Medina,101 Random Rd.,Elizabeth,400,3149.26,(915) 123-4567,997,TX,2000997,10/23/08,3000997
556,El Paso,50.68,1000573,7350,79999,1501.78,Clark,101 Random Rd.,Chad,500,10096.21,(915) 123-4567,573,TX,2000573,10/29/47,3000573
334,El Paso,72.25,1000312,7482,79999,1850.43,Henry,101 Random Rd.,Jenny,400,11500.21,(915) 123-4567,312,TX,2000312,1/5/09,3000312
649,El Paso,165.89,1000129,5568,79999,1631.19,Wyatt,101 Random Rd.,Paula,3300,11626.63,(915) 123-4567,129,TX,2000129,6/30/10,3000129
838,El Paso,2800.36,1000257,6218,79999,1534.44,Wu,101 Random Rd.,Robert,20000,16363.72,(915) 123-4567,257,TX,2000257,11/17/69,3000257
334,El Paso,23.22,1000323,1409,79999,1682.44,Ortiz,101 Random Rd.,Michelle,100,5569.65,(915) 123-4567,323,TX,2000323,1/15/76,3000323
620,El Paso,210.36,1000581,5533,79999,2408.4,Jones,101 Random Rd.,Dana,1500,2406.44,(915) 123-4567,581,TX,2000581,1/23/89,3000581
710,El Paso,195.89,1000630,3436,79999,1963.36,Lopez,101 Random Rd.,Derek,6500,10017.04,(915) 123-4567,630,TX,2000630,10/5/03,3000630
464,El Paso,72.26,1001000,7784,79999,1577.78,Peterson,101 Random Rd.,Ryan,600,12752.53,(915) 123-4567,1000,TX,2001000,1/18/10,3001000
822,El Paso,2205.36,1000310,2982,79999,1507.07,Oconnell,101 Random Rd.,Marissa,24500,5620.31,(915) 123-4567,310,TX,2000310,9/8/81,3000310
416,El Paso,90.13,1000418,7572,79999,2097.57,Spencer,101 Random Rd.,Lisa,600,7799.8,(915) 123-4567,418,TX,2000418,4/13/71,3000418
675,El Paso,1820.86,1000372,4604,79999,2404.4,Kane,101 Random Rd.,Rhonda,7000,21707.28,(915) 123-4567,372,TX,2000372,6/16/68,3000372
685,El Paso,0.07,1000583,4996,79999,2159.06,Torres,101 Random Rd.,Andrew,5900,16478.12,(915) 123-4567,583,TX,2000583,5/10/75,3000583
386,El Paso,80.87,1000695,5382,79999,2341.41,Atkins,101 Random Rd.,Andrew,500,6468.4,(915) 123-4567,695,TX,2000695,10/29/66,3000695
329,El Paso,95.37,1000090,2245,79999,1837.73,Perez,101 Random Rd.,Tom,500,15230.11,(915) 123-4567,90,TX,2000090,8/24/81,3000090
597,El Paso,294.21,1000592,6222,79999,1531.46,Smith,101 Random Rd.,Alyssa,1400,4037.53,(915) 123-4567,592,TX,2000592,10/16/10,3000592
347,El Paso,17.77,1000097,1347,79999,1756.63,Olson,101 Random Rd.,Daniel,100,20120.02,(915) 123-4567,97,TX,2000097,5/12/39,3000097
